Date,mvrv_ratio_z_proxy,puell_multiple,mvrv_implied_profitability_proxy
2023-07-30,-0.4019858232007959,1.4373709598214937,0.7235712092587323
2023-07-31,-0.4044735397172174,1.204041935570915,0.7227334771326387
2023-08-01,-0.3863114435182573,1.197438882787355,0.728663615047128
2023-08-02,-0.4089590339478374,1.309667153423224,0.7212171250214704
2023-08-03,-0.4058011128026478,1.285190887224763,0.7222418146911341
2023-08-04,-0.4147262703031744,1.0246561881007623,0.7192686082143512
2023-08-05,-0.4149960517113437,1.3028946914073876,0.7191599417788178
2023-08-06,-0.4154260373687242,1.3860831285595752,0.7189980215790158
2023-08-07,-0.4077875837858948,1.2383239518558156,0.7215097740844666
2023-08-08,-0.3676413032180706,1.0823172977026516,0.7345594219070608
2023-08-09,-0.3808693724215938,1.391787156389016,0.7302815375282983
2023-08-10,-0.3908935016129794,1.0852872082207634,0.7270066939917832
2023-08-11,-0.3931985300434406,1.287933727957278,0.7262367256177608
2023-08-12,-0.3924194129223953,1.4238686388266186,0.726473765157022
2023-08-13,-0.4010960424515363,1.1454517641499182,0.7236136677552488
2023-08-14,-0.3932344618115179,1.4549189281330102,0.7261719068495949
2023-08-15,-0.4091263476496582,1.441269232394446,0.7209315081515663
2023-08-16,-0.4360551083025484,1.3531374694525842,0.7119252033873469
2023-08-17,-0.5721253148191537,1.1996405606943663,0.6639875391815148
2023-08-18,-0.611734136469547,1.0436973673519736,0.6492858596219322
2023-08-19,-0.6077236598355835,1.0535485441604475,0.6507475612127025
2023-08-20,-0.6020666594783445,1.2219080158328086,0.6528199007611436
2023-08-21,-0.6044037828459267,1.2411335395239538,0.651913468328642
2023-08-22,-0.6136506358492083,1.068917436384599,0.648423266582187
2023-08-23,-0.5821935581845343,1.0807644377186212,0.6600706613702141
2023-08-24,-0.6027032243868473,1.0445027055437244,0.652440006515503
2023-08-25,-0.6076093693109748,1.0110430943042714,0.6505750970246081
2023-08-26,-0.6096830819094226,1.0246544203987915,0.6497642410104995
2023-08-27,-0.604480036908945,0.8701836945326437,0.6516689434142539
2023-08-28,-0.602954082457739,0.885821742133512,0.6522012389118593
2023-08-29,-0.4991048465750082,1.2562137107768687,0.6897657553641574
2023-08-30,-0.5235983669487919,0.9881019008721692,0.6810726950909985
2023-08-31,-0.6114244095808271,1.0729702375575365,0.6489546759032416
2023-09-01,-0.6209140456787583,1.117550090035635,0.6453618910597829
2023-09-02,-0.6164064693931135,1.1266043044259073,0.6470150631678984
2023-09-03,-0.6099382991500644,1.174244594452889,0.6493977999092437
2023-09-04,-0.62041095005579,1.099980852492204,0.6454390362020349
2023-09-05,-0.6209783338357839,0.9146908777440969,0.645188176601282
2023-09-06,-0.6223945619364222,0.9941438625773652,0.6446182847904148
2023-09-07,-0.5921328431599117,1.093311387480087,0.6558687379204229
2023-09-08,-0.6120553142320506,0.9835742101861,0.6484215361168736
2023-09-09,-0.6124386263000188,1.1155835006443382,0.6482413686971175
2023-09-10,-0.6164532398292613,1.083054465135922,0.6467017400391065
2023-09-11,-0.6617095342649498,1.1398666670924136,0.6295291429833239
2023-09-12,-0.6134967836584413,1.0397856813236686,0.647728520110069
2023-09-13,-0.5891377029267352,1.0984855193350769,0.6567503056442069
2023-09-14,-0.5678493131872471,1.2241167049452293,0.6645404037366903
2023-09-15,-0.5603492041502603,1.424461977022037,0.667243707046772
2023-09-16,-0.5680415046982547,1.1678282697818607,0.6644068394362761
2023-09-17,-0.5715358052859931,1.1199129142711886,0.6630964828137949
2023-09-18,-0.5546172015155114,1.1830386693403478,0.6692304171277498
2023-09-19,-0.5261116365423179,1.0708263394685231,0.6794577195157671
2023-09-20,-0.5313492979734474,1.120428960067953,0.677557556713573
2023-09-21,-0.56817489774059,1.036258730767728,0.6642076376268932
2023-09-22,-0.5674382519330609,0.9683172113962843,0.6644447131955946
2023-09-23,-0.5677247810118391,1.169361370250774,0.6643080644355799
2023-09-24,-0.5866979909599422,1.0815972226162094,0.6573097989286235
2023-09-25,-0.5864322569991014,1.0734079892826316,0.6573738961609242
2023-09-26,-0.5924431120046338,1.0026445721338475,0.6551190536586416
2023-09-27,-0.5828566093347295,1.16222255018028,0.6586232533358045
2023-09-28,-0.5369335154278454,1.1085327119829465,0.6752920263662862
2023-09-29,-0.5451473798633607,1.1100889744419995,0.672306864788346
2023-09-30,-0.5409136995737289,1.0443453019638644,0.6738025386141839
2023-10-01,-0.4768828229411695,1.1051334463537856,0.6963822196260343
2023-10-02,-0.5022097104076579,1.2123709225021029,0.6875215226141647
2023-10-03,-0.5108433603775611,1.2591758304706786,0.6844515455063929
2023-10-04,-0.4878122282546667,1.0186772670916184,0.692509604402482
2023-10-05,-0.5120109519572876,1.0815270093018896,0.6839880314483033
2023-10-06,-0.4785563382450502,1.2490945465849468,0.6956743433472151
2023-10-07,-0.4769940871621458,1.3349670612947613,0.6961915834096427
2023-10-08,-0.4794627667791174,1.1532558755752993,0.6953130050097378
2023-10-09,-0.5027816024590451,1.1994513190413816,0.6871471918777166
2023-10-10,-0.5140302592565924,1.236683896268946,0.6831519076641661
2023-10-11,-0.5529016194653145,1.1938753762403551,0.6692042837795695
2023-10-12,-0.558353351645732,1.2255295694886443,0.6671969170800154
2023-10-13,-0.5514500158377761,1.0281347263322784,0.6696683281430974
2023-10-14,-0.5509103183731441,1.087759293916414,0.6698333314883451
2023-10-15,-0.5332220179546238,1.2550893785505883,0.6761684934366956
2023-10-16,-0.4432072670591928,1.1123988902600763,0.7074986305716358
2023-10-17,-0.448413946007379,1.2731613832464397,0.7057130776670502
2023-10-18,-0.4556491178357542,1.1341755709978298,0.7032294501320713
2023-10-19,-0.4313370627411615,1.1081253569872522,0.711434047608276
2023-10-20,-0.3657449200995143,1.0971311175418277,0.7329153720990566
2023-10-21,-0.3518173204036,1.2357297254528408,0.7373318433144888
2023-10-22,-0.3481324049973119,1.261160562923629,0.7384818712663681
2023-10-23,-0.157364789659259,1.420029229237912,0.7940807955375686
2023-10-24,-0.102270056275232,1.1702501271052532,0.8084042605117868
2023-10-25,-0.0656177460272753,1.3588509247001557,0.817503459670251
2023-10-26,-0.0897740851979413,1.4008640181242915,0.8115416097823691
2023-10-27,-0.1097952485623435,1.4236022728146156,0.8064874097053882
2023-10-28,-0.0982008458517468,1.4851433455373786,0.8094216836243558
2023-10-29,-0.0677383857157635,1.2879684588276563,0.816973153453245
2023-10-30,-0.074856045791284,1.4604044011062831,0.8152273753531746
2023-10-31,-0.0677232680092606,1.4550145540515154,0.8169725954661995
2023-11-01,-0.0200720172401338,1.4283466999540968,0.8283145362672953
2023-11-02,-0.0576798242910612,1.3564453301680273,0.819409530778132
2023-11-03,-0.0711011305280733,1.2733452412398496,0.8161444879313724
2023-11-04,-0.0471925307812529,1.5865941666700316,0.8219237361807701
2023-11-05,-0.0470311910077795,1.5371438337204788,0.8219609517491916
2023-11-06,-0.05410761785319,1.193287234495268,0.8202641670629559
2023-11-07,-0.0303199711266998,1.2623419982615385,0.8259116989260963
2023-11-08,-0.007673901999583,1.426927017435185,0.8311571529154583
2023-11-09,0.0432232680284031,1.400061133925116,0.8424859230223903
2023-11-10,0.0845794421640246,1.5326537019409563,0.8512296451638609
2023-11-11,0.0585612486601157,1.571666152013797,0.845779911587625
2023-11-12,0.0624917660643199,1.5809872350504566,0.8466151896718666
2023-11-13,0.0283657439605053,1.1698712055213851,0.8392539797874145
2023-11-14,-0.0334927234538565,1.2967593859060884,0.825185750640116
2023-11-15,0.10793789551202,1.4754536928009816,0.8559851257495431
2023-11-16,-0.001333617317069,1.4070451440178688,0.8326215173403079
2023-11-17,0.023743413979803,1.4389007778939402,0.8382377890877231
2023-11-18,0.0235925895409283,1.426396815983357,0.838205077899651
2023-11-19,0.0782259951651504,1.6612736254656322,0.8499132278178073
2023-11-20,0.0803604089218983,1.6209491015891917,0.8503579667310961
2023-11-21,-0.0169404382016285,1.422158617747477,0.829060880679549
2023-11-22,0.0680988374000252,1.375829424246319,0.8477989549240109
2023-11-23,0.0612202685308653,1.4176298403739145,0.8463500179733439
2023-11-24,0.0856672823649837,1.6329702348501918,0.8514554330783911
2023-11-25,0.0900823351544707,1.5444848546216483,0.8523640509087774
2023-11-26,0.068860117490926,1.402663338133696,0.847966944391536
2023-11-27,0.051888490521675,1.2382366883847669,0.8443739887003896
2023-11-28,0.0883836347035482,1.4194056643798876,0.8520195114886069
2023-11-29,0.0866805824101928,1.311085626127156,0.8516719456548
